timestamp,source,src_ip,dst_ip,dst_port,proto,event,mitre_id,mitre_name
2026-08-03T04:00:10.422258+00:00,zeek:conn,192.168.50.10,192.168.50.6,6000,tcp,connection 192.168.50.10 -> 192.168.50.6:6000 (tcp),,
2026-08-03T04:00:10.422259+00:00,zeek:conn,192.168.50.10,192.168.50.6,2046,tcp,connection 192.168.50.10 -> 192.168.50.6:2046 (tcp),,
2026-08-03T04:00:10.422260+00:00,zeek:conn,192.168.50.10,192.168.50.6,2144,tcp,connection 192.168.50.10 -> 192.168.50.6:2144 (tcp),,
2026-08-03T04:00:10.422261+00:00,zeek:conn,192.168.50.10,192.168.50.6,15742,tcp,connection 192.168.50.10 -> 192.168.50.6:15742 (tcp),,
2026-08-03T04:00:10.422261+00:00,zeek:conn,192.168.50.10,192.168.50.6,10004,tcp,connection 192.168.50.10 -> 192.168.50.6:10004 (tcp),,
2026-08-03T04:00:10.422262+00:00,zeek:conn,192.168.50.10,192.168.50.6,1030,tcp,connection 192.168.50.10 -> 192.168.50.6:1030 (tcp),,
2026-08-03T04:00:10.422263+00:00,zeek:conn,192.168.50.10,192.168.50.6,6667,tcp,connection 192.168.50.10 -> 192.168.50.6:6667 (tcp),,
2026-08-03T04:00:10.422514+00:00,zeek:conn,192.168.50.10,192.168.50.6,1010,tcp,connection 192.168.50.10 -> 192.168.50.6:1010 (tcp),,
2026-08-03T04:00:10.422516+00:00,zeek:conn,192.168.50.10,192.168.50.6,8022,tcp,connection 192.168.50.10 -> 192.168.50.6:8022 (tcp),,
2026-08-03T04:00:10.422517+00:00,zeek:conn,192.168.50.10,192.168.50.6,19283,tcp,connection 192.168.50.10 -> 192.168.50.6:19283 (tcp),,
2026-08-03T04:00:10.422517+00:00,zeek:conn,192.168.50.10,192.168.50.6,2382,tcp,connection 192.168.50.10 -> 192.168.50.6:2382 (tcp),,
2026-08-03T04:00:10.422518+00:00,zeek:conn,192.168.50.10,192.168.50.6,1073,tcp,connection 192.168.50.10 -> 192.168.50.6:1073 (tcp),,
2026-08-03T04:00:10.422519+00:00,zeek:conn,192.168.50.10,192.168.50.6,2010,tcp,connection 192.168.50.10 -> 192.168.50.6:2010 (tcp),,
2026-08-03T04:00:10.422520+00:00,zeek:conn,192.168.50.10,192.168.50.6,1040,tcp,connection 192.168.50.10 -> 192.168.50.6:1040 (tcp),,
2026-08-03T04:00:10.422521+00:00,zeek:conn,192.168.50.10,192.168.50.6,7937,tcp,connection 192.168.50.10 -> 192.168.50.6:7937 (tcp),,
2026-08-03T04:00:10.422521+00:00,zeek:conn,192.168.50.10,192.168.50.6,7007,tcp,connection 192.168.50.10 -> 192.168.50.6:7007 (tcp),,
2026-08-03T04:00:10.422522+00:00,zeek:conn,192.168.50.10,192.168.50.6,1500,tcp,connection 192.168.50.10 -> 192.168.50.6:1500 (tcp),,
2026-08-03T04:00:10.422765+00:00,zeek:conn,192.168.50.10,192.168.50.6,8084,tcp,connection 192.168.50.10 -> 192.168.50.6:8084 (tcp),,
2026-08-03T04:00:10.422768+00:00,zeek:conn,192.168.50.10,192.168.50.6,9111,tcp,connection 192.168.50.10 -> 192.168.50.6:9111 (tcp),,
2026-08-03T04:00:10.422768+00:00,zeek:conn,192.168.50.10,192.168.50.6,20031,tcp,connection 192.168.50.10 -> 192.168.50.6:20031 (tcp),,
2026-08-03T04:00:10.422769+00:00,zeek:conn,192.168.50.10,192.168.50.6,6699,tcp,connection 192.168.50.10 -> 192.168.50.6:6699 (tcp),,
2026-08-03T04:00:10.422770+00:00,zeek:conn,192.168.50.10,192.168.50.6,2099,tcp,connection 192.168.50.10 -> 192.168.50.6:2099 (tcp),,
2026-08-03T04:00:10.422770+00:00,zeek:conn,192.168.50.10,192.168.50.6,1198,tcp,connection 192.168.50.10 -> 192.168.50.6:1198 (tcp),,
2026-08-03T04:00:10.422771+00:00,zeek:conn,192.168.50.10,192.168.50.6,1041,tcp,connection 192.168.50.10 -> 192.168.50.6:1041 (tcp),,
2026-08-03T04:00:10.422772+00:00,zeek:conn,192.168.50.10,192.168.50.6,1783,tcp,connection 192.168.50.10 -> 192.168.50.6:1783 (tcp),,
2026-08-03T04:00:10.423024+00:00,zeek:conn,192.168.50.10,192.168.50.6,4224,tcp,connection 192.168.50.10 -> 192.168.50.6:4224 (tcp),,
2026-08-03T04:00:10.423026+00:00,zeek:conn,192.168.50.10,192.168.50.6,5631,tcp,connection 192.168.50.10 -> 192.168.50.6:5631 (tcp),,
2026-08-03T04:00:10.423027+00:00,zeek:conn,192.168.50.10,192.168.50.6,787,tcp,connection 192.168.50.10 -> 192.168.50.6:787 (tcp),,
2026-08-03T04:00:10.423028+00:00,zeek:conn,192.168.50.10,192.168.50.6,8090,tcp,connection 192.168.50.10 -> 192.168.50.6:8090 (tcp),,
2026-08-03T04:00:10.423029+00:00,zeek:conn,192.168.50.10,192.168.50.6,5633,tcp,connection 192.168.50.10 -> 192.168.50.6:5633 (tcp),,
2026-08-03T04:00:10.423029+00:00,zeek:conn,192.168.50.10,192.168.50.6,48080,tcp,connection 192.168.50.10 -> 192.168.50.6:48080 (tcp),,
2026-08-03T04:00:10.423030+00:00,zeek:conn,192.168.50.10,192.168.50.6,85,tcp,connection 192.168.50.10 -> 192.168.50.6:85 (tcp),,
2026-08-03T04:00:10.423031+00:00,zeek:conn,192.168.50.10,192.168.50.6,26214,tcp,connection 192.168.50.10 -> 192.168.50.6:26214 (tcp),,
2026-08-03T04:00:10.423031+00:00,zeek:conn,192.168.50.10,192.168.50.6,1075,tcp,connection 192.168.50.10 -> 192.168.50.6:1075 (tcp),,
2026-08-03T04:00:10.423032+00:00,zeek:conn,192.168.50.10,192.168.50.6,44443,tcp,connection 192.168.50.10 -> 192.168.50.6:44443 (tcp),,
2026-08-03T04:00:10.423298+00:00,zeek:conn,192.168.50.10,192.168.50.6,3030,tcp,connection 192.168.50.10 -> 192.168.50.6:3030 (tcp),,
2026-08-03T04:00:10.423300+00:00,zeek:conn,192.168.50.10,192.168.50.6,9101,tcp,connection 192.168.50.10 -> 192.168.50.6:9101 (tcp),,
2026-08-03T04:00:10.428403+00:00,zeek:conn,192.168.50.10,192.168.50.6,636,tcp,connection 192.168.50.10 -> 192.168.50.6:636 (tcp),,
2026-08-03T04:00:10.428405+00:00,zeek:conn,192.168.50.10,192.168.50.6,27355,tcp,connection 192.168.50.10 -> 192.168.50.6:27355 (tcp),,
2026-08-03T04:00:10.428406+00:00,zeek:conn,192.168.50.10,192.168.50.6,4005,tcp,connection 192.168.50.10 -> 192.168.50.6:4005 (tcp),,
2026-08-03T04:00:10.428406+00:00,zeek:conn,192.168.50.10,192.168.50.6,6567,tcp,connection 192.168.50.10 -> 192.168.50.6:6567 (tcp),,
2026-08-03T04:00:10.428407+00:00,zeek:conn,192.168.50.10,192.168.50.6,4567,tcp,connection 192.168.50.10 -> 192.168.50.6:4567 (tcp),,
2026-08-03T04:00:10.428408+00:00,zeek:conn,192.168.50.10,192.168.50.6,1102,tcp,connection 192.168.50.10 -> 192.168.50.6:1102 (tcp),,
2026-08-03T04:00:10.428409+00:00,zeek:conn,192.168.50.10,192.168.50.6,14442,tcp,connection 192.168.50.10 -> 192.168.50.6:14442 (tcp),,
2026-08-03T04:00:10.428409+00:00,zeek:conn,192.168.50.10,192.168.50.6,3006,tcp,connection 192.168.50.10 -> 192.168.50.6:3006 (tcp),,
2026-08-03T04:00:10.428410+00:00,zeek:conn,192.168.50.10,192.168.50.6,5961,tcp,connection 192.168.50.10 -> 192.168.50.6:5961 (tcp),,
2026-08-03T04:00:10.428411+00:00,zeek:conn,192.168.50.10,192.168.50.6,3260,tcp,connection 192.168.50.10 -> 192.168.50.6:3260 (tcp),,
2026-08-03T04:00:10.428670+00:00,zeek:conn,192.168.50.10,192.168.50.6,5200,tcp,connection 192.168.50.10 -> 192.168.50.6:5200 (tcp),,
2026-08-03T04:00:10.428673+00:00,zeek:conn,192.168.50.10,192.168.50.6,20,tcp,connection 192.168.50.10 -> 192.168.50.6:20 (tcp),,
2026-08-03T04:00:10.428674+00:00,zeek:conn,192.168.50.10,192.168.50.6,9618,tcp,connection 192.168.50.10 -> 192.168.50.6:9618 (tcp),,
2026-08-03T04:00:10.428674+00:00,zeek:conn,192.168.50.10,192.168.50.6,6156,tcp,connection 192.168.50.10 -> 192.168.50.6:6156 (tcp),,
2026-08-03T04:00:10.428675+00:00,zeek:conn,192.168.50.10,192.168.50.6,1272,tcp,connection 192.168.50.10 -> 192.168.50.6:1272 (tcp),,
2026-08-03T04:00:10.428676+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:10.428677+00:00,zeek:conn,192.168.50.10,192.168.50.6,3878,tcp,connection 192.168.50.10 -> 192.168.50.6:3878 (tcp),,
2026-08-03T04:00:10.428677+00:00,zeek:conn,192.168.50.10,192.168.50.6,1049,tcp,connection 192.168.50.10 -> 192.168.50.6:1049 (tcp),,
2026-08-03T04:00:10.428927+00:00,zeek:conn,192.168.50.10,192.168.50.6,8193,tcp,connection 192.168.50.10 -> 192.168.50.6:8193 (tcp),,
2026-08-03T04:00:10.428929+00:00,zeek:conn,192.168.50.10,192.168.50.6,7777,tcp,connection 192.168.50.10 -> 192.168.50.6:7777 (tcp),,
2026-08-03T04:00:10.428930+00:00,zeek:conn,192.168.50.10,192.168.50.6,900,tcp,connection 192.168.50.10 -> 192.168.50.6:900 (tcp),,
2026-08-03T04:00:10.428930+00:00,zeek:conn,192.168.50.10,192.168.50.6,14441,tcp,connection 192.168.50.10 -> 192.168.50.6:14441 (tcp),,
2026-08-03T04:00:10.428931+00:00,zeek:conn,192.168.50.10,192.168.50.6,541,tcp,connection 192.168.50.10 -> 192.168.50.6:541 (tcp),,
2026-08-03T04:00:10.428932+00:00,zeek:conn,192.168.50.10,192.168.50.6,6580,tcp,connection 192.168.50.10 -> 192.168.50.6:6580 (tcp),,
2026-08-03T04:00:10.428932+00:00,zeek:conn,192.168.50.10,192.168.50.6,514,tcp,connection 192.168.50.10 -> 192.168.50.6:514 (tcp),,
2026-08-03T04:00:10.428933+00:00,zeek:conn,192.168.50.10,192.168.50.6,88,tcp,connection 192.168.50.10 -> 192.168.50.6:88 (tcp),,
2026-08-03T04:00:10.429177+00:00,zeek:conn,192.168.50.10,192.168.50.6,32,tcp,connection 192.168.50.10 -> 192.168.50.6:32 (tcp),,
2026-08-03T04:00:10.429179+00:00,zeek:conn,192.168.50.10,192.168.50.6,33,tcp,connection 192.168.50.10 -> 192.168.50.6:33 (tcp),,
2026-08-03T04:00:10.429180+00:00,zeek:conn,192.168.50.10,192.168.50.6,1310,tcp,connection 192.168.50.10 -> 192.168.50.6:1310 (tcp),,
2026-08-03T04:00:10.429181+00:00,zeek:conn,192.168.50.10,192.168.50.6,4000,tcp,connection 192.168.50.10 -> 192.168.50.6:4000 (tcp),,
2026-08-03T04:00:10.429181+00:00,zeek:conn,192.168.50.10,192.168.50.6,9110,tcp,connection 192.168.50.10 -> 192.168.50.6:9110 (tcp),,
2026-08-03T04:00:10.429182+00:00,zeek:conn,192.168.50.10,192.168.50.6,4045,tcp,connection 192.168.50.10 -> 192.168.50.6:4045 (tcp),,
2026-08-03T04:00:10.429183+00:00,zeek:conn,192.168.50.10,192.168.50.6,7070,tcp,connection 192.168.50.10 -> 192.168.50.6:7070 (tcp),,
2026-08-03T04:00:10.429183+00:00,zeek:conn,192.168.50.10,192.168.50.6,1524,tcp,connection 192.168.50.10 -> 192.168.50.6:1524 (tcp),,
2026-08-03T04:00:10.429184+00:00,zeek:conn,192.168.50.10,192.168.50.6,1717,tcp,connection 192.168.50.10 -> 192.168.50.6:1717 (tcp),,
2026-08-03T04:00:10.429185+00:00,zeek:conn,192.168.50.10,192.168.50.6,1328,tcp,connection 192.168.50.10 -> 192.168.50.6:1328 (tcp),,
2026-08-03T04:00:10.429434+00:00,zeek:conn,192.168.50.10,192.168.50.6,6009,tcp,connection 192.168.50.10 -> 192.168.50.6:6009 (tcp),,
2026-08-03T04:00:10.429436+00:00,zeek:conn,192.168.50.10,192.168.50.6,50006,tcp,connection 192.168.50.10 -> 192.168.50.6:50006 (tcp),,
2026-08-03T04:00:10.429437+00:00,zeek:conn,192.168.50.10,192.168.50.6,55555,tcp,connection 192.168.50.10 -> 192.168.50.6:55555 (tcp),,
2026-08-03T04:00:10.429438+00:00,zeek:conn,192.168.50.10,192.168.50.6,61532,tcp,connection 192.168.50.10 -> 192.168.50.6:61532 (tcp),,
2026-08-03T04:00:10.429438+00:00,zeek:conn,192.168.50.10,192.168.50.6,1067,tcp,connection 192.168.50.10 -> 192.168.50.6:1067 (tcp),,
2026-08-03T04:00:10.429440+00:00,zeek:conn,192.168.50.10,192.168.50.6,2007,tcp,connection 192.168.50.10 -> 192.168.50.6:2007 (tcp),,
2026-08-03T04:00:10.429440+00:00,zeek:conn,192.168.50.10,192.168.50.6,6779,tcp,connection 192.168.50.10 -> 192.168.50.6:6779 (tcp),,
2026-08-03T04:00:10.429441+00:00,zeek:conn,192.168.50.10,192.168.50.6,4662,tcp,connection 192.168.50.10 -> 192.168.50.6:4662 (tcp),,
2026-08-03T04:00:10.429691+00:00,zeek:conn,192.168.50.10,192.168.50.6,5911,tcp,connection 192.168.50.10 -> 192.168.50.6:5911 (tcp),,
2026-08-03T04:00:10.429694+00:00,zeek:conn,192.168.50.10,192.168.50.6,1163,tcp,connection 192.168.50.10 -> 192.168.50.6:1163 (tcp),,
2026-08-03T04:00:10.429695+00:00,zeek:conn,192.168.50.10,192.168.50.6,3261,tcp,connection 192.168.50.10 -> 192.168.50.6:3261 (tcp),,
2026-08-03T04:00:10.429695+00:00,zeek:conn,192.168.50.10,192.168.50.6,1296,tcp,connection 192.168.50.10 -> 192.168.50.6:1296 (tcp),,
2026-08-03T04:00:10.429696+00:00,zeek:conn,192.168.50.10,192.168.50.6,1287,tcp,connection 192.168.50.10 -> 192.168.50.6:1287 (tcp),,
2026-08-03T04:00:10.429697+00:00,zeek:conn,192.168.50.10,192.168.50.6,7443,tcp,connection 192.168.50.10 -> 192.168.50.6:7443 (tcp),,
2026-08-03T04:00:10.436095+00:00,zeek:conn,192.168.50.10,192.168.50.6,9003,tcp,connection 192.168.50.10 -> 192.168.50.6:9003 (tcp),,
2026-08-03T04:00:10.436097+00:00,zeek:conn,192.168.50.10,192.168.50.6,79,tcp,connection 192.168.50.10 -> 192.168.50.6:79 (tcp),,
2026-08-03T04:00:10.436098+00:00,zeek:conn,192.168.50.10,192.168.50.6,6839,tcp,connection 192.168.50.10 -> 192.168.50.6:6839 (tcp),,
2026-08-03T04:00:10.436099+00:00,zeek:conn,192.168.50.10,192.168.50.6,2190,tcp,connection 192.168.50.10 -> 192.168.50.6:2190 (tcp),,
2026-08-03T04:00:10.436099+00:00,zeek:conn,192.168.50.10,192.168.50.6,513,tcp,connection 192.168.50.10 -> 192.168.50.6:513 (tcp),,
2026-08-03T04:00:10.436100+00:00,zeek:conn,192.168.50.10,192.168.50.6,2041,tcp,connection 192.168.50.10 -> 192.168.50.6:2041 (tcp),,
2026-08-03T04:00:10.436101+00:00,zeek:conn,192.168.50.10,192.168.50.6,9502,tcp,connection 192.168.50.10 -> 192.168.50.6:9502 (tcp),,
2026-08-03T04:00:10.436102+00:00,zeek:conn,192.168.50.10,192.168.50.6,1119,tcp,connection 192.168.50.10 -> 192.168.50.6:1119 (tcp),,
2026-08-03T04:00:10.436365+00:00,zeek:conn,192.168.50.10,192.168.50.6,1084,tcp,connection 192.168.50.10 -> 192.168.50.6:1084 (tcp),,
2026-08-03T04:00:10.436367+00:00,zeek:conn,192.168.50.10,192.168.50.6,2170,tcp,connection 192.168.50.10 -> 192.168.50.6:2170 (tcp),,
2026-08-03T04:00:10.436368+00:00,zeek:conn,192.168.50.10,192.168.50.6,161,tcp,connection 192.168.50.10 -> 192.168.50.6:161 (tcp),,
2026-08-03T04:00:10.436369+00:00,zeek:conn,192.168.50.10,192.168.50.6,6106,tcp,connection 192.168.50.10 -> 192.168.50.6:6106 (tcp),,
2026-08-03T04:00:10.436370+00:00,zeek:conn,192.168.50.10,192.168.50.6,64623,tcp,connection 192.168.50.10 -> 192.168.50.6:64623 (tcp),,
2026-08-03T04:00:10.436371+00:00,zeek:conn,192.168.50.10,192.168.50.6,9220,tcp,connection 192.168.50.10 -> 192.168.50.6:9220 (tcp),,
2026-08-03T04:00:10.436372+00:00,zeek:conn,192.168.50.10,192.168.50.6,4111,tcp,connection 192.168.50.10 -> 192.168.50.6:4111 (tcp),,
2026-08-03T04:00:10.436372+00:00,zeek:conn,192.168.50.10,192.168.50.6,9929,tcp,connection 192.168.50.10 -> 192.168.50.6:9929 (tcp),,
2026-08-03T04:00:10.436373+00:00,zeek:conn,192.168.50.10,192.168.50.6,7103,tcp,connection 192.168.50.10 -> 192.168.50.6:7103 (tcp),,
2026-08-03T04:00:10.436374+00:00,zeek:conn,192.168.50.10,192.168.50.6,6123,tcp,connection 192.168.50.10 -> 192.168.50.6:6123 (tcp),,
2026-08-03T04:00:10.436375+00:00,zeek:conn,192.168.50.10,192.168.50.6,1840,tcp,connection 192.168.50.10 -> 192.168.50.6:1840 (tcp),,
2026-08-03T04:00:10.436376+00:00,zeek:conn,192.168.50.10,192.168.50.6,5999,tcp,connection 192.168.50.10 -> 192.168.50.6:5999 (tcp),,
2026-08-03T04:00:10.436622+00:00,zeek:conn,192.168.50.10,192.168.50.6,1080,tcp,connection 192.168.50.10 -> 192.168.50.6:1080 (tcp),,
2026-08-03T04:00:10.436624+00:00,zeek:conn,192.168.50.10,192.168.50.6,1301,tcp,connection 192.168.50.10 -> 192.168.50.6:1301 (tcp),,
2026-08-03T04:00:10.436625+00:00,zeek:conn,192.168.50.10,192.168.50.6,2049,tcp,connection 192.168.50.10 -> 192.168.50.6:2049 (tcp),,
2026-08-03T04:00:10.436626+00:00,zeek:conn,192.168.50.10,192.168.50.6,2160,tcp,connection 192.168.50.10 -> 192.168.50.6:2160 (tcp),,
2026-08-03T04:00:10.436627+00:00,zeek:conn,192.168.50.10,192.168.50.6,32776,tcp,connection 192.168.50.10 -> 192.168.50.6:32776 (tcp),,
2026-08-03T04:00:10.436627+00:00,zeek:conn,192.168.50.10,192.168.50.6,49161,tcp,connection 192.168.50.10 -> 192.168.50.6:49161 (tcp),,
2026-08-03T04:00:10.436877+00:00,zeek:conn,192.168.50.10,192.168.50.6,8291,tcp,connection 192.168.50.10 -> 192.168.50.6:8291 (tcp),,
2026-08-03T04:00:10.436880+00:00,zeek:conn,192.168.50.10,192.168.50.6,8383,tcp,connection 192.168.50.10 -> 192.168.50.6:8383 (tcp),,
2026-08-03T04:00:10.436881+00:00,zeek:conn,192.168.50.10,192.168.50.6,8292,tcp,connection 192.168.50.10 -> 192.168.50.6:8292 (tcp),,
2026-08-03T04:00:10.436881+00:00,zeek:conn,192.168.50.10,192.168.50.6,2033,tcp,connection 192.168.50.10 -> 192.168.50.6:2033 (tcp),,
2026-08-03T04:00:10.436882+00:00,zeek:conn,192.168.50.10,192.168.50.6,13722,tcp,connection 192.168.50.10 -> 192.168.50.6:13722 (tcp),,
2026-08-03T04:00:10.436883+00:00,zeek:conn,192.168.50.10,192.168.50.6,458,tcp,connection 192.168.50.10 -> 192.168.50.6:458 (tcp),,
2026-08-03T04:00:10.436883+00:00,zeek:conn,192.168.50.10,192.168.50.6,5810,tcp,connection 192.168.50.10 -> 192.168.50.6:5810 (tcp),,
2026-08-03T04:00:10.436884+00:00,zeek:conn,192.168.50.10,192.168.50.6,1053,tcp,connection 192.168.50.10 -> 192.168.50.6:1053 (tcp),,
2026-08-03T04:00:10.436885+00:00,zeek:conn,192.168.50.10,192.168.50.6,6792,tcp,connection 192.168.50.10 -> 192.168.50.6:6792 (tcp),,
2026-08-03T04:00:10.436885+00:00,zeek:conn,192.168.50.10,192.168.50.6,1031,tcp,connection 192.168.50.10 -> 192.168.50.6:1031 (tcp),,
2026-08-03T04:00:10.437132+00:00,zeek:conn,192.168.50.10,192.168.50.6,5555,tcp,connection 192.168.50.10 -> 192.168.50.6:5555 (tcp),,
2026-08-03T04:00:10.437134+00:00,zeek:conn,192.168.50.10,192.168.50.6,3476,tcp,connection 192.168.50.10 -> 192.168.50.6:3476 (tcp),,
2026-08-03T04:00:10.437135+00:00,zeek:conn,192.168.50.10,192.168.50.6,34573,tcp,connection 192.168.50.10 -> 192.168.50.6:34573 (tcp),,
2026-08-03T04:00:10.437136+00:00,zeek:conn,192.168.50.10,192.168.50.6,1248,tcp,connection 192.168.50.10 -> 192.168.50.6:1248 (tcp),,
2026-08-03T04:00:10.437137+00:00,zeek:conn,192.168.50.10,192.168.50.6,5298,tcp,connection 192.168.50.10 -> 192.168.50.6:5298 (tcp),,
2026-08-03T04:00:10.437137+00:00,zeek:conn,192.168.50.10,192.168.50.6,1086,tcp,connection 192.168.50.10 -> 192.168.50.6:1086 (tcp),,
2026-08-03T04:00:10.437138+00:00,zeek:conn,192.168.50.10,192.168.50.6,1093,tcp,connection 192.168.50.10 -> 192.168.50.6:1093 (tcp),,
2026-08-03T04:00:10.437139+00:00,zeek:conn,192.168.50.10,192.168.50.6,544,tcp,connection 192.168.50.10 -> 192.168.50.6:544 (tcp),,
2026-08-03T04:00:10.437406+00:00,zeek:conn,192.168.50.10,192.168.50.6,1165,tcp,connection 192.168.50.10 -> 192.168.50.6:1165 (tcp),,
2026-08-03T04:00:10.437408+00:00,zeek:conn,192.168.50.10,192.168.50.6,25735,tcp,connection 192.168.50.10 -> 192.168.50.6:25735 (tcp),,
2026-08-03T04:00:10.437409+00:00,zeek:conn,192.168.50.10,192.168.50.6,705,tcp,connection 192.168.50.10 -> 192.168.50.6:705 (tcp),,
2026-08-03T04:00:10.437409+00:00,zeek:conn,192.168.50.10,192.168.50.6,8009,tcp,connection 192.168.50.10 -> 192.168.50.6:8009 (tcp),,
2026-08-03T04:00:10.437410+00:00,zeek:conn,192.168.50.10,192.168.50.6,20828,tcp,connection 192.168.50.10 -> 192.168.50.6:20828 (tcp),,
2026-08-03T04:00:10.437410+00:00,zeek:conn,192.168.50.10,192.168.50.6,1236,tcp,connection 192.168.50.10 -> 192.168.50.6:1236 (tcp),,
2026-08-03T04:00:10.442657+00:00,zeek:conn,192.168.50.10,192.168.50.6,444,tcp,connection 192.168.50.10 -> 192.168.50.6:444 (tcp),,
2026-08-03T04:00:10.442660+00:00,zeek:conn,192.168.50.10,192.168.50.6,3527,tcp,connection 192.168.50.10 -> 192.168.50.6:3527 (tcp),,
2026-08-03T04:00:10.442660+00:00,zeek:conn,192.168.50.10,192.168.50.6,179,tcp,connection 192.168.50.10 -> 192.168.50.6:179 (tcp),,
2026-08-03T04:00:10.442661+00:00,zeek:conn,192.168.50.10,192.168.50.6,911,tcp,connection 192.168.50.10 -> 192.168.50.6:911 (tcp),,
2026-08-03T04:00:10.442662+00:00,zeek:conn,192.168.50.10,192.168.50.6,5102,tcp,connection 192.168.50.10 -> 192.168.50.6:5102 (tcp),,
2026-08-03T04:00:10.442663+00:00,zeek:conn,192.168.50.10,192.168.50.6,2003,tcp,connection 192.168.50.10 -> 192.168.50.6:2003 (tcp),,
2026-08-03T04:00:10.442664+00:00,zeek:conn,192.168.50.10,192.168.50.6,5903,tcp,connection 192.168.50.10 -> 192.168.50.6:5903 (tcp),,
2026-08-03T04:00:10.442665+00:00,zeek:conn,192.168.50.10,192.168.50.6,2492,tcp,connection 192.168.50.10 -> 192.168.50.6:2492 (tcp),,
2026-08-03T04:00:10.442666+00:00,zeek:conn,192.168.50.10,192.168.50.6,49157,tcp,connection 192.168.50.10 -> 192.168.50.6:49157 (tcp),,
2026-08-03T04:00:10.442666+00:00,zeek:conn,192.168.50.10,192.168.50.6,2047,tcp,connection 192.168.50.10 -> 192.168.50.6:2047 (tcp),,
2026-08-03T04:00:10.442913+00:00,zeek:conn,192.168.50.10,192.168.50.6,687,tcp,connection 192.168.50.10 -> 192.168.50.6:687 (tcp),,
2026-08-03T04:00:10.442915+00:00,zeek:conn,192.168.50.10,192.168.50.6,9999,tcp,connection 192.168.50.10 -> 192.168.50.6:9999 (tcp),,
2026-08-03T04:00:10.442917+00:00,zeek:conn,192.168.50.10,192.168.50.6,65129,tcp,connection 192.168.50.10 -> 192.168.50.6:65129 (tcp),,
2026-08-03T04:00:10.442917+00:00,zeek:conn,192.168.50.10,192.168.50.6,14238,tcp,connection 192.168.50.10 -> 192.168.50.6:14238 (tcp),,
2026-08-03T04:00:10.442918+00:00,zeek:conn,192.168.50.10,192.168.50.6,4129,tcp,connection 192.168.50.10 -> 192.168.50.6:4129 (tcp),,
2026-08-03T04:00:10.442919+00:00,zeek:conn,192.168.50.10,192.168.50.6,6547,tcp,connection 192.168.50.10 -> 192.168.50.6:6547 (tcp),,
2026-08-03T04:00:10.442920+00:00,zeek:conn,192.168.50.10,192.168.50.6,1658,tcp,connection 192.168.50.10 -> 192.168.50.6:1658 (tcp),,
2026-08-03T04:00:10.442921+00:00,zeek:conn,192.168.50.10,192.168.50.6,24800,tcp,connection 192.168.50.10 -> 192.168.50.6:24800 (tcp),,
2026-08-03T04:00:10.442922+00:00,zeek:conn,192.168.50.10,192.168.50.6,1060,tcp,connection 192.168.50.10 -> 192.168.50.6:1060 (tcp),,
2026-08-03T04:00:10.442922+00:00,zeek:conn,192.168.50.10,192.168.50.6,32771,tcp,connection 192.168.50.10 -> 192.168.50.6:32771 (tcp),,
2026-08-03T04:00:10.443171+00:00,zeek:conn,192.168.50.10,192.168.50.6,1024,tcp,connection 192.168.50.10 -> 192.168.50.6:1024 (tcp),,
2026-08-03T04:00:10.443173+00:00,zeek:conn,192.168.50.10,192.168.50.6,1114,tcp,connection 192.168.50.10 -> 192.168.50.6:1114 (tcp),,
2026-08-03T04:00:10.443174+00:00,zeek:conn,192.168.50.10,192.168.50.6,5904,tcp,connection 192.168.50.10 -> 192.168.50.6:5904 (tcp),,
2026-08-03T04:00:10.443175+00:00,zeek:conn,192.168.50.10,192.168.50.6,3000,tcp,connection 192.168.50.10 -> 192.168.50.6:3000 (tcp),,
2026-08-03T04:00:10.443176+00:00,zeek:conn,192.168.50.10,192.168.50.6,9876,tcp,connection 192.168.50.10 -> 192.168.50.6:9876 (tcp),,
2026-08-03T04:00:10.443176+00:00,zeek:conn,192.168.50.10,192.168.50.6,33899,tcp,connection 192.168.50.10 -> 192.168.50.6:33899 (tcp),,
2026-08-03T04:00:10.443177+00:00,zeek:conn,192.168.50.10,192.168.50.6,17,tcp,connection 192.168.50.10 -> 192.168.50.6:17 (tcp),,
2026-08-03T04:00:10.443178+00:00,zeek:conn,192.168.50.10,192.168.50.6,1149,tcp,connection 192.168.50.10 -> 192.168.50.6:1149 (tcp),,
2026-08-03T04:00:10.443179+00:00,zeek:conn,192.168.50.10,192.168.50.6,49165,tcp,connection 192.168.50.10 -> 192.168.50.6:49165 (tcp),,
2026-08-03T04:00:10.443179+00:00,zeek:conn,192.168.50.10,192.168.50.6,15000,tcp,connection 192.168.50.10 -> 192.168.50.6:15000 (tcp),,
2026-08-03T04:00:10.443423+00:00,zeek:conn,192.168.50.10,192.168.50.6,8083,tcp,connection 192.168.50.10 -> 192.168.50.6:8083 (tcp),,
2026-08-03T04:00:10.443425+00:00,zeek:conn,192.168.50.10,192.168.50.6,1059,tcp,connection 192.168.50.10 -> 192.168.50.6:1059 (tcp),,
2026-08-03T04:00:10.443426+00:00,zeek:conn,192.168.50.10,192.168.50.6,1185,tcp,connection 192.168.50.10 -> 192.168.50.6:1185 (tcp),,
